avis1;text;id
0;"@malopedia Le fascisme est très particulier et zemmour n'est ni fasciste, ni nazi, ni franquiste, ni communiste, ni totalitariste dans sa définition arendtienne. 
Raciste oui puisqu'il a été condamné pour cela.";1466369713919909889
1;Comment en tant que joueur noir tu peut accepter d’aller jouer dans des club de nazi pareil comme la fiorentina ou la Lazio ? Apres il va venir sur Twitter faire le Black Mamba qui comprend pas des que ca lui fera des cris des singes https://t.co/KyRma2r1lD;1466369587893739523
1;"Pour résumer, Greg Pak a eu le bon goût de laisser de côté le super-héroisme là où il aurait été facile de proposer une histoire de vengeance et de cassage de nazi.
Non : il ne modifie pas l'Histoire, il y ajoute seulement son personnage qui subit ses horreurs de plein fouet.
6/6 https://t.co/f74vPKLoCM";1466369560748118019
0;dis bien esh on est crevé https://t.co/WXOcYVUyMM;1466369375217369088
1;Tu vois une anal à sec bien 25 cm bien negro tractionné? Même pas un ti crachat sur ça rien. Bah voilà.;1466369346285019139
0;@Poulin2012 @achabus @KhanNRachel Envie d'épuration des faibles car nous devons être forts, plus forts... hitler n'a pas fait mieux...;1466368985809752068
0;@nicolasberrod @VirusWar vous avez déjà largement piétiné les libertés depuis 2 ans... pour une crève gonflée aux drosten et abandons de soins...;1466368916549218305
0;@CocoHolaa mais crève ptn;1466368893740630023
1;"@greve_generale @JuanAtkinsson @L_Deffontaines @JLMelenchon Quand on manifeste pas pour l'assassinat de 2 fonctionnaires mais qu'on préfère appaludir ceux qui vont au anniversaire de zemour , être une taupe du nazi patrick Buisson et avoir des accord avec zemour .
Effectivement la ramène pas !";1466368438440546312
0;"@slobodannette Oh 😯 — désolée. Quel crève-cœur.
Ma fille fait du russe.";1466368419608018949
1;@Julien67753394 Qu'ils fassent attention, les descendants d'hitler vont finir par leur demander des droits d'auteur... https://t.co/Abso4L4J57;1466368404084989952
0;@Dadoo5152 @AlainDuhamel Deux poids deux mesures. J ai vu l interview c était à charge. Ayez l honneteté de le reconnaitre et je suis loin des idées de Zemour. Les gens comme ce journaliste n ont rien compris. Au lieu de l attaquer sur ses idées. On en crève de cette gauche devenue stupide à un point ..;1466368354264965122
0;@_BeFoot @WhoScored Il est trop fort, il a jamais couru de toute façon, le PSG bride sont jeu, c’est ce que je dirais si j’étais un FDP de barcelonais 😊😊;1466368299705507846
0;Je devais absolument faire ma prise de sang aujourd'hui, le seul rendez-vous qu'il restait c'était 14 💀💀💀 je crève tellement la dalle là;1466367850868838402
0;@vnctmrn Les juifs avec Hitler;1466367679762214913
0;@yannkees14 pour qu’on le traite de negro di merda ? jamais ! Qu’il retourne sauver le LOSC 😭;1466367516687708160
1;@adr_x__ @EmpereurToulou1 @elbordeelicoo @boubou010101 @ConflitsFrance Surtout que ce mec propage une idéologie très dangereuse et divise le pays sont ascension on dirait celle de Hitler.;1466367475642159106
0;"@EtienneBarowww @gerard_lopez_ De plus il y a du potentiel dans cet effectif ( Hwang, Elis, Adli, Dilrosun, Gregergen, Pembele, Mensah etc )

Donc encore une fois tu te trompes. Petko bride l'effectif et n'apporte pas la bonne mentalité de par sa passivité.
Mets un vrai coach et tu verras le résultat.";1466367463843680258
0;"De Hitler à nom !!!

Pauvre monde prisonnier dans les mains des vrais psychopathes !
Au secours ! https://t.co/P9DBybz4er";1466367404192186368
0;"@hugo_apolline @GilbertCollard @JeromeMetz Ursula Von Der Leyen est en connivence politicienne fraternelle sacrée avec Angela MERKEL petite fille d'Hitler!
Elles se connaissent depuis les bancs de la fac, avaient prévu leurs ascensions complotistes sataniques du NOUVEL ORDRE Mondial pour injecter la mort à forte dose!💉🤑";1466367373833867271
0;Faut pas se leurrer, tant qu'il y aura des abrutis, oui oui des crétins antivax on continuera de vivre dans cet atmosphère anxiogène de merde. Mais ça, le temps que sa monte au cerveau on sera peut être tous crevé. 🖕🏼;1466366833611657220
0;@ba_antho Mdrr creve.;1466366806726217730
0;@lemonde_pol Petain pouvait il résister à l ogre nazi ?;1466366791807115267
0;@OgreVieil @Bunker_D_ Et puis qui est assez bête pour ne pas comprendre que transphobe c'est le nouveau nazi dans un argumentaire sans preuve.;1466366761457135621
0;@TeTr4_Live Non mais totalement... Bon Zemmour c'est un grand non par contre... Mais Mélenchon et Lepen why not... Mais ça traite de nazi à tout va;1466366757795516420
0;On est crevé purée https://t.co/uI6FWUHCAV;1466366715756003331
0;Temps glacial, grosse crève. Je passe donc ma première journée de repos sous un plaid sur le canapé à regarder la Trilogie du Dollar de Sergio Leone. Y'a pire franchement.;1466366706973036544
1;Non mais attends tu te fait soulever par un putain negro et tu t'étonnes que a l'accouchement l'enfant est noir 😭😭😭 https://t.co/1R7EjFwM4v;1466366655198547974
1;@CorinneReverbel Le gène nazi qui ressort. Chassez le naturel, il revient au galop.;1466366393071329282
0;"@humaoupa @PerrineST Moi !!!! Pour me barrer de monde de fous !
Votre peur a foutu en l'air deux ans de votre vie. 
Le covid m'a rendu crevé 48h.
Mon choix est vite fait";1466366374108876800
0;@ItsnotRoms pcq il est bridé offensivement;1466366233838866433
1;David De gea y’a pas meilleur que lui a son prime me parler pas de l’autre nazi https://t.co/ZrA9NNRB8F;1466366170722885632
1;"Comme si Hitler n'existait pas !

(si non je suis d'accord avec lui pour le foot) https://t.co/TqtQk4QrTo";1466365907698163715
0;@lexza69 @lucspth_r La dernière aprem foot qu’on a fait avec @lucspth_r elle a duré 30min et on a crevé le ballon.;1466365858238930946
0;P-MOTION MASSAGER - NEGRO https://t.co/SxU5VjwG7l;1466365838978691078
1;@AlineB_83 @ZemmourEric Vous devriez, vous une femme, avoir honte. Vous auriez donc été parmi les femelles qui ont voté Hitler... C'est vrai que ce salaud de Z à nier les camps de la mort. Allez Zhitlerienne. J'espère que Zemmour ne gagnera jamais.;1466365311049940993
0;@pamp69 @lereveildatlas Hitler à été élu démocratiquement faut pas zapper;1466365184990224384
0;SAN WSH APPARAÎT PAS COMME ÇA LÀ WSH JE VAIS CREVÉ https://t.co/qu9xDsjWsY;1466364739748040712
0;@tical10 @ExBarcaFan74523 @ConflitsFrance Tu sais ce que s’est un nazi pauvre débile ?;1466364682202140681
1;"@JLMelenchon @MOInsoumus Oui mais le plus urgent c'est l'arabe qui veut nous remplacer.

On aura tous crevé de la folie des marchés avant même de voir un début de quoique ce soit.";1466364681195593732
0;"@olivierveran Précision! C'est pas par ce que tu injectes le vaccin,qui va développer une plus grosse variante! Que t'oublie pas les VIH a faire crevé et je parie que tu vas sortir un miracle pour les tués eux aussi! BRAVO! 
Dit la vérité! Tu vas perdre ta langue toi! ✨🌌🌐🧿🙌";1466364431760334851
0;@vickiedmrg13 Crève et tais toi alors 😡;1466364222095466505
0;@Aralwen_ @Ozalee05 T’es bloqué coco crève c bon tu clc;1466364109339963397
0;"@Abrahel27 @xArthletik @PasquetChriste3 @Erick_KITOKO Pour Hitler on a pas la preuve irréfutable qu'il était vraiment d'origine juive
On sait juste qu'il ne respectait pas la règle pour être citoyen allemand qu'il a lui même mit en place
Mais comme c'était le dictateur on pouvait rien dire";1466364017186848769
1;@neftysalil Ah non systématiquement non c’est de l’abus mais si y’a de vrais doutes bah normalement elle le fera. Moi je repense à l’émission de la pute qui s’est fait poutré par un negro alors qu’elle était mariée avec 2 enfants. Imagine son mari…c’est effrayant;1466363920197763077
0;"@Roi_Leopard @identyfycation6 Mdrrrrr le « negro » comme tu dis c’était lui même là pute de cette meuf.
Puterie bilatérale";1466363738374746115
0;@HarryCallahan88 @LBenchemsi @IslamTout @ArtKtype_ Si on crève demain, on aurait quelques décénies pour que les rares loups ne ken bien avant que ça devienne salement la merde à cause d'une surpopulation animale.;1466363570720022532
0;@unknowaigo On est crevé en fait;1466363565376425986
0;"Exactement comme dans mon rêve,
Pas de trêve pour les haters
Ils me disent qu’ils veulent que je crève
Que je ferais bien d’avoir peur.";1466363562062929928
1;@spicyjalapenito @bzcydx mettre tout les problèmes du pays sur le dos d'un peuple et une religion ? manipuler les données et les faits pour faire croire à une ideologie qui n'a pas de sens ? on parle de Hitler pendant sa campagne, pas pendant sa dictature, zemmour utilise les mêmes raccourcis;1466363545910665217
0;@kisame_1340 D’accord mais elle avait 14 ans quand même negro;1466363435155963904
1;@emmxza @lilsandr0 Non mais sincèrement c’est effrayant pcq vraiment imagine toi dans sa situation…le poto il est marié depuis avec sa conjointe et est convaincu que c’est son gosse mais orhhh y’a un negro dans l’histoire. Tu peux douter de tout après ça;1466363381049442312
0;"Toujours pareil pour les capitalistes "" plutot Hitler que le front populaire ""🤮🤮🤮🤮🤮🤮 https://t.co/iTfZxpx6tm";1466363352637186052
0;"Et ils sont fier en plus.
Ce sont eux les soit disant protecteurs de la nature ?!
Sale race ces humains là. https://t.co/6sWjxpZ4ff";1466363317220515848
0;"@TrukNiaboc1 @JulesTorres17 @Valeurs 1 tu insinues que c'est mon poulain (faux je suis neutre)

2 tu m'insultes car tu n'as pas de répartie et comme toute personne contre zemmour vous ne connaissez que la violence, donc l'inverse de votre ""pensé"" ... etrange

3 toujours pas de rapport avec le nazi";1466363253865562115
0;@emls_imna @N0ur45 ptdr t’a crue que La Croix Rouge c’est un hôpital je crève la honte;1466363142120873990
0;@nhabouzite @InfnityOnWentz Je comprends pas pourquoi tu me traites de nazi alors que je suis leur pire enemies. 🎃;1466362951045165060
1;Ce negro il nous fou trop la honte il a rien d’un guinéen putain https://t.co/Yru5HTR28G;1466362831201353730
0;"@marwan_matmaati Je ne prie pas mais ""suis pas une personne mauvaise et vaut mieux cela que le contraire"" ou ""je connais un(e) qui prie...laisse tomber""

Faut juste se dire que bent Mohamed et weld Fatma st parfois athées, agnostiques..";1466362794526265349
0;Ma théorie c'est que Hitler était gay;1466362693703581697
1;Elle est sur YouPin 🤣🤣🤣 https://t.co/dl9I0S5dZf;1466362595938652160
0;@PhilippeMEGE1 @Je67Jean En tout cas, on nous dit qu'un nazi doit lui ressembler, alors que moi je sais qu'aujourd'hui, les tyrans ressemblent plutôt à ça : https://t.co/uHDtPWTlDK;1466362260197150724
1;"@CMoiCline1 @thomasbecard @ISimonot Correspondre avec des fans de ce nazi de poche?
(Surtout les comptes trolls)

Non.
Merci.
Au revoir.";1466362106895347718
0;Hitler à été élu démocratiquement https://t.co/77v7A4vZUc;1466362053396938753
0;@bingiewinkyg Dites à ces crève-la-dalles que le ballon d’or il est catalan.;1466362052008714240
1;@F_eunard @stanislasrig J’ai rien semé du tout, j’adore Charlie, soutiens Mila, combats l’islamisme. Raison de plus de ne pas aller se vautrer dans le racisme et la bâtisse crasse de Z. Lesuel a du respect pour les terroristes et s’est permis de cracher sur les victimes de Merah. Mais quel étron!;1466361903937114113
0;"@BFMTV Pour le bien des français Big Pharma a collaboré avec Hitler. 🤨

""Jean-François Delfraissy: ""Les non-vaccinés ont dix fois plus de risques de décéder et d'aller en réanimation par rapport aux vaccinés"" https://t.co/57xvm7HIZL";1466361902884347906
0;@Weatherboy_fr @Rhadamanthe11 @DamienRieu Je vois pas pourquoi un mec ne peut pas s’intéresser aux Nazi aux SS ou à Hitler, tout fan d’histoire ne peut que  trouver le sujet passionnant sans pour autant être en accord avec ce qu’ils ont fait, comparer un mec qui veut fermer les frontières à un nazi c’est hors sujet mec;1466361638987173893
0;je crève son sourire de bébé trop mignon https://t.co/JaWHfcGPKF;1466361581072224256
0;"Je suis en train de me remater la S1 de Demon's Slayer sur Netflix avant de passer sur la S2 de Wakanim afin d'être à jour.

J'avais oublié l'énergie qu'avait le doubleur de Zenitsu mdrr, le gars doit être crevé à chaque épisode c'est pas possible, il fatigue tellement 😂❤️";1466361486599761920
1;@JoThouvenel On pourrait remplacer, stupide sioniste par,connard de nazi?;1466360923636088837
0;@RiadB44 Merde Pour Hitler tout simplement 👍🏻;1466360908251385867
0;"L'UE hut voulue par Hitler, Mise en place par les USA 
avec HALLSTEIN à la 1iere conmmssion/ Il épousa Ingrid HUNKE ex maîtressàe de Himler, amie du Muphti de Jérusalem que Hitler fit général pour entrainer les musulmans contre FRANCE et ROYAUME UNI :https://t.co/qwHu1os99E";1466360867377844231
0;en train de crever de la crève, tout simplement;1466360831080288266
0;@xscordlxx bah bah bah j’avais la crève gros;1466360393060818950
0;"Téhéran expose des voitures vintage, dont une offerte par Adolf Hitler à Réza Shah

#Israel

https://t.co/j3jMJlxHsy";1466360293408264193
0;pour citer saez : allez crève fils de pute;1466360161786867714
0;"Ami si tu tombes  un ami sort de l ombre à  ta place
Il y a des pays où des gens au creux des lits  font  des  rêves 
Ici nous on marche nous on tue nous on crève 
Joseph  Kessel  Maurice Druon Le chant des  partisans";1466359899613503488
0;"@LADUNERomain1 @zerg696969 @ConflitsFrance @LADUNERomain1 ESPECE D'ENORME FILS DE PUTE !! Bien-sûr que si ! Votre argument c'était que le vaccin empêcherait la TRANSMISSION !!! 
Pourquoi tu mens putain de ta race de sale enculé ? Alors comme ça on se rétracte ? On avoue pas la vérité ? Fils de pute d'esclave consentant https://t.co/5q4eB8VphY";1466359812619485190
0;Je compte les minutes... je crève la dalle 😋😋 https://t.co/BAdACXtVMr;1466359722513154048
1;Mdr j'ai appelé mon prof negro Wow la dinguerie https://t.co/Bs58KAertv;1466359594104537089
0;@stiIIwithkth jte creve;1466359283642208259
0;"J'ai très mal dormi, mon pneu vélo a crevé, une amie m'a pris le chou car mon refus de passer le permis me fait galérer pour aller en formation le samedi sur mon temps libre. En plus il fait moche.
Comment vous dire que je suis vraiment de mauvais poil aujourd'hui ? 😠😠😠 https://t.co/M4zKZwGDaR";1466359242559037442
0;non ça va les gars je fais le clown pour divertir mes abonnés portez l’écharpe fièrement personne ne vous jugera tant que vous sentez bien dans votre peau avec ce morceau de tissu raffiné enroulé entour de votre nuque et que vous n’attrapez pas la crève les babies 😘;1466359040867454977
